#origin_as|region|country|as_type|use_selective|selective_prefixes|selective_neighbors|selective_proportion|median_intensity
54995|arin|US|none|True|1|1|0.50|0.75
55002|arin|US|hosting|False|0|0|0.00|1.00
55016|arin|CA|hosting|False|0|0|0.00|1.00
55070|arin|US|none|False|0|0|0.00|1.00
55071|arin|US|none|False|0|0|0.00|1.00
55079|arin|US|isp|True|6|3|1.00|0.33
55082|arin|US|hosting|False|0|0|0.00|1.00
55094|arin|US|none|False|0|0|0.00|1.00
55106|arin|US|hosting|True|16|3|1.00|0.75
55142|arin|US|isp|False|0|0|0.00|1.00
55163|arin|US|business|False|0|0|0.00|1.00
55166|arin|CA|business|False|0|0|0.00|1.00
55185|arin|CA|business|False|0|0|0.00|1.00
55195|arin|CA|isp|True|4|4|1.00|0.25
55196|arin|US|business|False|0|0|0.00|1.00
55211|arin|US|hosting|False|0|0|0.00|1.00
55219|arin|US|isp|False|0|0|0.00|1.00
55234|arin|US|hosting|False|0|0|0.00|1.00
55243|arin|US|business|True|1|1|0.50|0.75
55276|arin|US|none|False|0|0|0.00|1.00
55293|arin|US|hosting|False|0|0|0.00|1.00
55319|apnic|VN|business|False|0|0|0.00|1.00
55328|apnic|AU|business|False|0|0|0.00|1.00
55329|apnic|KH|business|False|0|0|0.00|1.00
55350|apnic|HK|hosting|False|0|0|0.00|1.00
55351|apnic|IN|none|False|0|0|0.00|1.00
55353|apnic|IN|isp|False|0|0|0.00|1.00
55354|apnic|AU|isp|True|3|2|1.00|0.50
55378|apnic|JP|none|False|0|0|0.00|1.00
55384|apnic|JP|education|False|0|0|0.00|1.00
55385|apnic|JP|isp|False|0|0|0.00|1.00
55388|apnic|JP|hosting|False|0|0|0.00|1.00
55390|apnic|JP|education|False|0|0|0.00|1.00
55391|apnic|JP|isp|False|0|0|0.00|1.00
55392|apnic|JP|isp|False|0|0|0.00|1.00
55394|apnic|JP|business|True|5|4|1.00|0.50
55396|apnic|JP|business|False|0|0|0.00|1.00
55405|apnic|MY|hosting|False|0|0|0.00|1.00
55406|apnic|BD|isp|False|0|0|0.00|1.00
55410|apnic|IN|isp|False|0|0|0.00|1.00
55424|apnic|AF|isp|True|2|2|1.00|0.50
55430|apnic|SG|isp|True|226|1|0.87|0.50
55433|apnic|IN|business|False|0|0|0.00|1.00
55439|apnic|CN|business|False|0|0|0.00|1.00
55441|apnic|IN|isp|True|5|2|1.00|0.50
55446|apnic|IN|business|False|0|0|0.00|1.00
55454|apnic|NZ|isp|False|0|0|0.00|1.00
55465|apnic|TH|none|False|0|0|0.00|1.00
55466|apnic|CN|none|False|0|0|0.00|1.00
55476|apnic|TH|business|False|0|0|0.00|1.00
55479|apnic|IN|education|False|0|0|0.00|1.00
55511|apnic|LA|none|False|0|0|0.00|1.00
55517|apnic|HK|none|False|0|0|0.00|1.00
55536|apnic|HK|isp|False|0|0|0.00|1.00
55552|apnic|HK|none|False|0|0|0.00|1.00
55555|apnic|AU|isp|False|0|0|0.00|1.00
55564|apnic|AU|business|False|0|0|0.00|1.00
55569|apnic|JP|hosting|False|0|0|0.00|1.00
55577|apnic|IN|isp|False|0|0|0.00|1.00
55581|apnic|AU|isp|False|0|0|0.00|1.00
55651|apnic|AU|hosting|True|4|3|1.00|0.67
55653|apnic|ID|hosting|False|0|0|0.00|1.00
55658|apnic|ID|none|False|0|0|0.00|1.00
55661|apnic|ID|business|False|0|0|0.00|1.00
55663|apnic|ID|none|False|0|0|0.00|1.00
55666|apnic|ID|hosting|True|24|4|1.00|0.75
55674|apnic|ID|education|False|0|0|0.00|1.00
55675|apnic|ID|none|False|0|0|0.00|1.00
55680|apnic|ID|education|False|0|0|0.00|1.00
55684|apnic|ID|education|False|0|0|0.00|1.00
55694|apnic|ID|none|False|0|0|0.00|1.00
55707|apnic|AU|isp|False|0|0|0.00|1.00
55722|apnic|NR|isp|False|0|0|0.00|1.00
55726|apnic|NP|none|False|0|0|0.00|1.00
55736|apnic|AU|hosting|False|0|0|0.00|1.00
55740|apnic|IN|isp|False|0|0|0.00|1.00
55759|apnic|NZ|government|False|0|0|0.00|1.00
55785|apnic|NZ|isp|False|0|0|0.00|1.00
55794|apnic|ID|isp|False|0|0|0.00|1.00
55799|apnic|MY|hosting|False|0|0|0.00|1.00
55803|apnic|AU|hosting|False|0|0|0.00|1.00
55805|apnic|MN|isp|False|0|0|0.00|1.00
55817|apnic|JP|none|False|0|0|0.00|1.00
55818|apnic|ID|isp|False|0|0|0.00|1.00
55824|apnic|IN|government|True|4|1|0.40|1.00
55832|apnic|IN|isp|False|0|0|0.00|1.00
55836|apnic|IN|isp|True|1|1|0.50|0.75
55839|apnic|IN|isp|False|0|0|0.00|1.00
55843|apnic|SG|business|False|0|0|0.00|1.00
55847|apnic|IN|business|False|0|0|0.00|1.00
55850|apnic|NZ|isp|False|0|0|0.00|1.00
55857|apnic|NZ|business|False|0|0|0.00|1.00
55870|apnic|AU|government|False|0|0|0.00|1.00
55875|apnic|AU|none|False|0|0|0.00|1.00
55881|apnic|AU|none|False|0|0|0.00|1.00
55889|apnic|JP|none|False|0|0|0.00|1.00
55895|apnic|JP|business|False|0|0|0.00|1.00
55897|apnic|JP|hosting|False|0|0|0.00|1.00
55898|apnic|JP|business|False|0|0|0.00|1.00
55900|apnic|JP|isp|False|0|0|0.00|1.00
55901|apnic|JP|business|False|0|0|0.00|1.00
55904|apnic|JP|education|False|0|0|0.00|1.00
55907|apnic|JP|isp|False|0|0|0.00|1.00
55909|apnic|JP|education|False|0|0|0.00|1.00
55911|apnic|JP|business|False|0|0|0.00|1.00
55912|apnic|JP|education|False|0|0|0.00|1.00
55915|apnic|NP|isp|False|0|0|0.00|1.00
55923|apnic|AU|hosting|False|0|0|0.00|1.00
55943|apnic|PF|isp|False|0|0|0.00|1.00
55945|apnic|HK|none|False|0|0|0.00|1.00
55947|apnic|IN|isp|False|0|0|0.00|1.00
55951|apnic|MY|government|False|0|0|0.00|1.00
56026|apnic|AU|business|False|0|0|0.00|1.00
56049|apnic|HK|none|False|0|0|0.00|1.00
56055|apnic|NC|isp|False|0|0|0.00|1.00
56059|apnic|HK|hosting|False|0|0|0.00|1.00
56088|apnic|ID|business|False|0|0|0.00|1.00
56089|apnic|NC|isp|False|0|0|0.00|1.00
56094|apnic|SG|education|False|0|0|0.00|1.00
56098|apnic|AU|none|False|0|0|0.00|1.00
56111|apnic|MY|hosting|False|0|0|0.00|1.00
56118|apnic|TH|business|False|0|0|0.00|1.00
56120|apnic|TH|isp|False|0|0|0.00|1.00
56123|apnic|AU|isp|False|0|0|0.00|1.00
56132|apnic|AU|education|False|0|0|0.00|1.00
56135|apnic|AU|business|False|0|0|0.00|1.00
56169|apnic|MY|none|False|0|0|0.00|1.00
56173|apnic|SG|hosting|False|0|0|0.00|1.00
56178|apnic|AU|isp|False|0|0|0.00|1.00
56199|apnic|AU|hosting|False|0|0|0.00|1.00
56209|apnic|IN|isp|False|0|0|0.00|1.00
56219|apnic|AU|none|False|0|0|0.00|1.00
56237|apnic|ID|education|False|0|0|0.00|1.00
56246|apnic|ID|isp|False|0|0|0.00|1.00
56258|apnic|ID|isp|False|0|0|0.00|1.00
56264|apnic|BD|isp|False|0|0|0.00|1.00
56266|apnic|NP|isp|False|0|0|0.00|1.00
56284|apnic|AU|hosting|False|0|0|0.00|1.00
56288|apnic|LK|none|False|0|0|0.00|1.00
56304|apnic|NZ|isp|False|0|0|0.00|1.00
56308|apnic|SG|hosting|False|0|0|0.00|1.00
56330|ripencc|RU|isp|False|0|0|0.00|1.00
56334|ripencc|NO|none|False|0|0|0.00|1.00
56357|ripencc|DE|education|False|0|0|0.00|1.00
56361|ripencc|RU|isp|False|0|0|0.00|1.00
56366|ripencc|IT|business|False|0|0|0.00|1.00
56377|ripencc|RU|isp|False|0|0|0.00|1.00
56391|ripencc|PL|isp|False|0|0|0.00|1.00
56420|ripencc|RU|isp|False|0|0|0.00|1.00
56430|ripencc|RO|hosting|False|0|0|0.00|1.00
56434|ripencc|RU|business|False|0|0|0.00|1.00
56438|ripencc|GB|isp|False|0|0|0.00|1.00
56462|ripencc|RU|business|False|0|0|0.00|1.00
56463|ripencc|RU|isp|False|0|0|0.00|1.00
56464|ripencc|GB|business|False|0|0|0.00|1.00
56467|ripencc|GB|none|False|0|0|0.00|1.00
56472|ripencc|IT|isp|False|0|0|0.00|1.00
56477|ripencc|RU|business|False|0|0|0.00|1.00
56496|ripencc|DK|business|False|0|0|0.00|1.00
56510|ripencc|NL|none|False|0|0|0.00|1.00
56511|ripencc|PL|business|False|0|0|0.00|1.00
56513|ripencc|SI|isp|False|0|0|0.00|1.00
56515|ripencc|PL|isp|False|0|0|0.00|1.00
56523|ripencc|PL|isp|False|0|0|0.00|1.00
56534|ripencc|RU|isp|True|1|1|0.50|0.83
56538|ripencc|NO|business|False|0|0|0.00|1.00
56550|ripencc|IT|isp|False|0|0|0.00|1.00
56566|ripencc|CZ|isp|False|0|0|0.00|1.00
56567|ripencc|RU|hosting|False|0|0|0.00|1.00
56588|ripencc|EE|business|False|0|0|0.00|1.00
56595|ripencc|GB|hosting|False|0|0|0.00|1.00
56628|ripencc|PL|isp|False|0|0|0.00|1.00
56641|ripencc|IT|business|False|0|0|0.00|1.00
56654|ripencc|RO|isp|False|0|0|0.00|1.00
56662|ripencc|PL|business|False|0|0|0.00|1.00
56665|ripencc|LU|isp|False|0|0|0.00|1.00
56672|ripencc|AT|business|False|0|0|0.00|1.00
56689|ripencc|RU|isp|False|0|0|0.00|1.00
56700|ripencc|SE|business|False|0|0|0.00|1.00
56704|ripencc|IS|isp|False|0|0|0.00|1.00
56719|ripencc|DE|business|False|0|0|0.00|1.00
56727|ripencc|RU|education|False|0|0|0.00|1.00
56730|ripencc|GB|none|False|0|0|0.00|1.00
56739|ripencc|GB|business|False|0|0|0.00|1.00
56740|ripencc|BY|hosting|False|0|0|0.00|1.00
56745|ripencc|GB|isp|False|0|0|0.00|1.00
56791|ripencc|RU|isp|False|0|0|0.00|1.00
56796|ripencc|IR|none|False|0|0|0.00|1.00
56799|ripencc|BE|none|False|0|0|0.00|1.00
56809|ripencc|NO|none|False|0|0|0.00|1.00
56813|ripencc|DE|hosting|False|0|0|0.00|1.00
56825|ripencc|FR|none|False|0|0|0.00|1.00
56828|ripencc|NO|business|False|0|0|0.00|1.00
56830|ripencc|RU|none|False|0|0|0.00|1.00
56837|ripencc|BE|hosting|True|3|1|0.43|1.00
56848|ripencc|SE|hosting|False|0|0|0.00|1.00
56867|ripencc|NO|none|False|0|0|0.00|1.00
56876|ripencc|DE|hosting|False|0|0|0.00|1.00
56879|ripencc|RU|business|False|0|0|0.00|1.00
56881|ripencc|RU|business|False|0|0|0.00|1.00
56910|ripencc|GR|hosting|True|1|1|0.50|0.75
56922|ripencc|PS|none|False|0|0|0.00|1.00
56943|ripencc|NL|none|False|0|0|0.00|1.00
56945|ripencc|PL|isp|False|0|0|0.00|1.00
56949|ripencc|PL|isp|False|0|0|0.00|1.00
56953|ripencc|NL|business|False|0|0|0.00|1.00
56963|ripencc|AT|business|False|0|0|0.00|1.00
56981|ripencc|RU|isp|False|0|0|0.00|1.00
56989|ripencc|ES|business|False|0|0|0.00|1.00
57023|ripencc|ES|none|False|0|0|0.00|1.00
57026|ripencc|RU|isp|False|0|0|0.00|1.00
57037|ripencc|DE|hosting|False|0|0|0.00|1.00
57044|ripencc|RU|isp|False|0|0|0.00|1.00
57057|ripencc|AT|none|False|0|0|0.00|1.00
57062|ripencc|US|none|False|0|0|0.00|1.00
57068|ripencc|FR|none|False|0|0|0.00|1.00
57077|ripencc|CZ|isp|False|0|0|0.00|1.00
57079|ripencc|RU|none|False|0|0|0.00|1.00
57084|ripencc|SE|isp|False|0|0|0.00|1.00
57087|ripencc|DE|business|False|0|0|0.00|1.00
57119|ripencc|FR|hosting|False|0|0|0.00|1.00
57124|ripencc|NL|business|False|0|0|0.00|1.00
57128|ripencc|RU|isp|False|0|0|0.00|1.00
57129|ripencc|RU|hosting|False|0|0|0.00|1.00
57146|ripencc|NL|business|False|0|0|0.00|1.00
57154|ripencc|DE|isp|False|0|0|0.00|1.00
57169|ripencc|AT|hosting|True|8|3|1.00|0.67
57172|ripencc|NL|isp|False|0|0|0.00|1.00
57187|ripencc|AE|hosting|False|0|0|0.00|1.00
57188|ripencc|CZ|isp|False|0|0|0.00|1.00
57201|ripencc|EE|business|False|0|0|0.00|1.00
57202|ripencc|NO|business|False|0|0|0.00|1.00
57208|ripencc|SE|hosting|False|0|0|0.00|1.00
57220|ripencc|SE|none|False|0|0|0.00|1.00
57224|ripencc|DE|business|False|0|0|0.00|1.00
57228|ripencc|GB|business|False|0|0|0.00|1.00
57238|ripencc|SE|hosting|False|0|0|0.00|1.00
57239|ripencc|PL|hosting|False|0|0|0.00|1.00
57249|ripencc|PL|isp|False|0|0|0.00|1.00
57273|ripencc|FR|none|False|0|0|0.00|1.00
57280|ripencc|NO|business|False|0|0|0.00|1.00
57309|ripencc|ES|isp|False|0|0|0.00|1.00
57327|ripencc|SE|hosting|False|0|0|0.00|1.00
57332|ripencc|PL|isp|False|0|0|0.00|1.00
57344|ripencc|BG|hosting|False|0|0|0.00|1.00
57345|ripencc|IT|none|False|0|0|0.00|1.00
57353|ripencc|DE|isp|False|0|0|0.00|1.00
57367|ripencc|PL|hosting|True|2|3|1.00|0.50
57370|ripencc|CH|isp|False|0|0|0.00|1.00
57378|ripencc|RU|isp|False|0|0|0.00|1.00
57381|ripencc|NO|hosting|False|0|0|0.00|1.00
57382|ripencc|EU|hosting|True|1|1|0.50|0.75
57394|ripencc|IT|hosting|False|0|0|0.00|1.00
57395|ripencc|DE|hosting|False|0|0|0.00|1.00
57401|ripencc|RU|none|False|0|0|0.00|1.00
57407|ripencc|DE|hosting|False|0|0|0.00|1.00
57423|ripencc|NO|business|False|0|0|0.00|1.00
57433|ripencc|DE|hosting|False|0|0|0.00|1.00
57458|ripencc|SA|isp|False|0|0|0.00|1.00
57468|ripencc|FR|isp|False|0|0|0.00|1.00
57479|ripencc|UA|none|False|0|0|0.00|1.00
57487|ripencc|RU|hosting|False|0|0|0.00|1.00
57496|ripencc|CZ|isp|False|0|0|0.00|1.00
57506|ripencc|NO|business|False|0|0|0.00|1.00
57508|ripencc|CZ|hosting|False|0|0|0.00|1.00
57511|ripencc|GB|isp|False|0|0|0.00|1.00
57537|ripencc|DE|business|False|0|0|0.00|1.00
57541|ripencc|EU|business|True|2|2|1.00|0.50
57571|ripencc|RU|isp|False|0|0|0.00|1.00
57581|ripencc|FR|business|False|0|0|0.00|1.00
57595|ripencc|RS|hosting|False|0|0|0.00|1.00
57607|ripencc|DE|business|False|0|0|0.00|1.00
57608|ripencc|PL|isp|False|0|0|0.00|1.00
57629|ripencc|RU|business|True|2|2|1.00|0.50
57643|ripencc|PL|isp|False|0|0|0.00|1.00
57653|ripencc|GB|business|False|0|0|0.00|1.00
57660|ripencc|NO|isp|False|0|0|0.00|1.00
57662|ripencc|RU|none|False|0|0|0.00|1.00
57664|ripencc|FI|business|False|0|0|0.00|1.00
57672|ripencc|GB|hosting|False|0|0|0.00|1.00
57677|ripencc|ES|isp|False|0|0|0.00|1.00
57683|ripencc|LV|business|False|0|0|0.00|1.00
57684|ripencc|DE|business|False|0|0|0.00|1.00
57685|ripencc|NL|none|False|0|0|0.00|1.00
57692|ripencc|FI|hosting|False|0|0|0.00|1.00
57693|ripencc|AT|none|False|0|0|0.00|1.00
57706|ripencc|SK|hosting|False|0|0|0.00|1.00
57710|ripencc|SK|isp|False|0|0|0.00|1.00
57717|ripencc|NL|hosting|False|0|0|0.00|1.00
57723|ripencc|PL|isp|False|0|0|0.00|1.00
57734|ripencc|FR|business|False|0|0|0.00|1.00
57739|ripencc|DE|none|False|0|0|0.00|1.00
57757|ripencc|NL|business|False|0|0|0.00|1.00
57763|ripencc|AT|hosting|False|0|0|0.00|1.00
57766|ripencc|RU|isp|False|0|0|0.00|1.00
57771|ripencc|NL|none|False|0|0|0.00|1.00
57785|ripencc|HR|business|False|0|0|0.00|1.00
57795|ripencc|NL|isp|False|0|0|0.00|1.00
57799|ripencc|RU|business|False|0|0|0.00|1.00
57801|ripencc|SK|hosting|True|3|3|1.00|0.67
57807|ripencc|PL|none|False|0|0|0.00|1.00
57821|ripencc|DE|hosting|False|0|0|0.00|1.00
57823|ripencc|CZ|isp|False|0|0|0.00|1.00
57839|ripencc|FR|business|False|0|0|0.00|1.00
57855|ripencc|DE|none|False|0|0|0.00|1.00
57866|ripencc|NL|hosting|False|0|0|0.00|1.00
57872|ripencc|NL|hosting|False|0|0|0.00|1.00
57879|ripencc|DE|business|False|0|0|0.00|1.00
57910|ripencc|ES|isp|False|0|0|0.00|1.00
57928|ripencc|FR|business|False|0|0|0.00|1.00
57944|ripencc|UA|isp|False|0|0|0.00|1.00
57948|ripencc|BE|business|False|0|0|0.00|1.00
57951|ripencc|FR|hosting|False|0|0|0.00|1.00
57957|ripencc|CH|none|False|0|0|0.00|1.00
57963|ripencc|NO|none|False|0|0|0.00|1.00
57976|ripencc|EU|business|False|0|0|0.00|1.00
58002|ripencc|RU|isp|False|0|0|0.00|1.00
58005|ripencc|NO|hosting|False|0|0|0.00|1.00
58010|ripencc|DE|hosting|True|1|3|0.50|0.92
58027|ripencc|RU|business|False|0|0|0.00|1.00
58042|ripencc|RU|education|False|0|0|0.00|1.00
58046|ripencc|SI|government|False|0|0|0.00|1.00
58073|ripencc|NL|hosting|True|1|1|0.50|0.97
58119|ripencc|CH|business|True|4|3|1.00|0.33
58127|ripencc|IR|isp|False|0|0|0.00|1.00
58138|ripencc|NL|hosting|True|2|4|1.00|0.78
58144|ripencc|GB|hosting|False|0|0|0.00|1.00
58148|ripencc|GB|business|False|0|0|0.00|1.00
58151|ripencc|TR|government|False|0|0|0.00|1.00
58208|ripencc|FR|hosting|False|0|0|0.00|1.00
58226|ripencc|GB|business|False|0|0|0.00|1.00
58234|ripencc|DE|business|False|0|0|0.00|1.00
58243|ripencc|DE|isp|False|0|0|0.00|1.00
58247|ripencc|RO|hosting|True|1|1|0.50|0.75
58273|ripencc|GB|isp|True|1|1|0.50|0.75
58298|ripencc|NO|business|False|0|0|0.00|1.00
58302|ripencc|NO|hosting|False|0|0|0.00|1.00
58307|ripencc|PL|hosting|False|0|0|0.00|1.00
58308|ripencc|FR|hosting|False|0|0|0.00|1.00
58318|ripencc|NL|none|False|0|0|0.00|1.00
58319|ripencc|RU|business|False|0|0|0.00|1.00
58320|ripencc|SE|business|False|0|0|0.00|1.00
58326|ripencc|CY|business|False|0|0|0.00|1.00
58329|ripencc|DE|hosting|False|0|0|0.00|1.00
58345|ripencc|ES|isp|False|0|0|0.00|1.00
58346|ripencc|DE|business|False|0|0|0.00|1.00
58367|ripencc|UA|none|False|0|0|0.00|1.00
58374|apnic|AU|none|False|0|0|0.00|1.00
58381|apnic|ID|hosting|False|0|0|0.00|1.00
58382|apnic|ID|none|False|0|0|0.00|1.00
58392|apnic|ID|isp|False|0|0|0.00|1.00
58396|apnic|ID|isp|False|0|0|0.00|1.00
58402|apnic|ID|none|False|0|0|0.00|1.00
58441|apnic|HK|none|False|0|0|0.00|1.00
58448|apnic|CN|hosting|False|0|0|0.00|1.00
58451|apnic|HK|none|True|6|1|0.75|0.83
58453|apnic|HK|isp|True|2|1|0.67|0.94
58463|apnic|ID|isp|False|0|0|0.00|1.00
58464|apnic|AU|isp|False|0|0|0.00|1.00
58470|apnic|PK|business|False|0|0|0.00|1.00
58473|apnic|AU|isp|False|0|0|0.00|1.00
58485|apnic|ID|isp|True|29|3|1.00|0.67
58505|apnic|AU|hosting|False|0|0|0.00|1.00
58516|apnic|HK|isp|True|2|2|1.00|0.50
58531|apnic|JP|none|False|0|0|0.00|1.00
58536|apnic|CN|hosting|True|2|2|0.50|0.75
58551|apnic|ID|none|False|0|0|0.00|1.00
58562|apnic|SG|hosting|False|0|0|0.00|1.00
58587|apnic|BD|none|False|0|0|0.00|1.00
58589|apnic|AU|isp|False|0|0|0.00|1.00
58590|apnic|IN|hosting|False|0|0|0.00|1.00
58598|apnic|MN|business|False|0|0|0.00|1.00
58599|apnic|BD|isp|False|0|0|0.00|1.00
58600|apnic|NZ|none|False|0|0|0.00|1.00
58620|apnic|AU|none|True|21|13|1.00|0.15
58621|apnic|SG|hosting|False|0|0|0.00|1.00
58624|apnic|NZ|hosting|False|0|0|0.00|1.00
58625|apnic|MN|isp|False|0|0|0.00|1.00
58627|apnic|HK|hosting|False|0|0|0.00|1.00
58629|apnic|BD|isp|False|0|0|0.00|1.00
58631|apnic|NZ|hosting|False|0|0|0.00|1.00
58640|apnic|IN|isp|False|0|0|0.00|1.00
58643|apnic|HK|none|False|0|0|0.00|1.00
58646|apnic|JP|none|False|0|0|0.00|1.00
58649|apnic|JP|isp|False|0|0|0.00|1.00
58650|apnic|JP|isp|False|0|0|0.00|1.00
58651|apnic|JP|isp|False|0|0|0.00|1.00
58656|apnic|BD|isp|False|0|0|0.00|1.00
58666|apnic|NZ|isp|False|0|0|0.00|1.00
58682|apnic|BD|isp|False|0|0|0.00|1.00
58683|apnic|HK|hosting|False|0|0|0.00|1.00
58687|apnic|AU|none|False|0|0|0.00|1.00
58691|apnic|BD|none|True|14|1|0.82|0.50
58698|apnic|AU|education|False|0|0|0.00|1.00
58699|apnic|BD|none|False|0|0|0.00|1.00
58708|apnic|HK|business|False|0|0|0.00|1.00
58717|apnic|BD|isp|False|0|0|0.00|1.00
58718|apnic|SG|business|False|0|0|0.00|1.00
58779|apnic|HK|hosting|False|0|0|0.00|1.00
58811|apnic|CN|hosting|False|0|0|0.00|1.00
58867|apnic|SG|hosting|False|0|0|0.00|1.00
58877|apnic|AU|education|False|0|0|0.00|1.00
58882|apnic|AU|none|False|0|0|0.00|1.00
58885|apnic|SG|hosting|False|0|0|0.00|1.00
58895|apnic|PK|isp|False|0|0|0.00|1.00
58916|apnic|AU|hosting|False|0|0|0.00|1.00
58923|apnic|BD|hosting|False|0|0|0.00|1.00
58925|apnic|IN|none|False|0|0|0.00|1.00
58940|apnic|AU|hosting|True|7|2|1.00|0.50
58976|apnic|IN|business|False|0|0|0.00|1.00
58979|apnic|AU|hosting|False|0|0|0.00|1.00
59149|apnic|ID|isp|False|0|0|0.00|1.00
59172|apnic|IN|none|False|0|0|0.00|1.00
59211|apnic|SG|hosting|False|0|0|0.00|1.00
59258|apnic|SG|business|False|0|0|0.00|1.00
59265|apnic|CN|business|False|0|0|0.00|1.00
59332|apnic|BD|isp|False|0|0|0.00|1.00
59395|ripencc|GB|isp|False|0|0|0.00|1.00
59397|ripencc|BH|hosting|False|0|0|0.00|1.00
59410|ripencc|GB|hosting|True|1|1|0.50|0.96
59414|ripencc|CH|hosting|False|0|0|0.00|1.00
59426|ripencc|NL|hosting|False|0|0|0.00|1.00
59432|ripencc|ES|hosting|False|0|0|0.00|1.00
59448|ripencc|HU|hosting|False|0|0|0.00|1.00
59460|ripencc|PL|isp|False|0|0|0.00|1.00
59467|ripencc|UA|none|False|0|0|0.00|1.00
59469|ripencc|DK|none|True|1|3|0.50|0.62
59472|ripencc|PL|hosting|False|0|0|0.00|1.00
59480|ripencc|RO|none|False|0|0|0.00|1.00
59491|ripencc|PL|hosting|False|0|0|0.00|1.00
59494|ripencc|RU|isp|False|0|0|0.00|1.00
59504|ripencc|RU|hosting|False|0|0|0.00|1.00
59521|ripencc|SE|isp|False|0|0|0.00|1.00
59524|ripencc|NL|none|False|0|0|0.00|1.00
59533|ripencc|RU|isp|False|0|0|0.00|1.00
59545|ripencc|NL|hosting|False|0|0|0.00|1.00
59554|ripencc|NL|hosting|False|0|0|0.00|1.00
59565|ripencc|GB|hosting|False|0|0|0.00|1.00
59586|ripencc|NO|business|False|0|0|0.00|1.00
59597|ripencc|GB|isp|False|0|0|0.00|1.00
59605|ripencc|BH|isp|True|1|1|0.20|1.00
59622|ripencc|CH|business|False|0|0|0.00|1.00
59630|ripencc|NL|business|False|0|0|0.00|1.00
59632|ripencc|RO|hosting|False|0|0|0.00|1.00
59638|ripencc|GB|business|False|0|0|0.00|1.00
59647|ripencc|CH|business|False|0|0|0.00|1.00
59666|ripencc|RU|hosting|False|0|0|0.00|1.00
59675|ripencc|DE|isp|False|0|0|0.00|1.00
59676|ripencc|GB|hosting|False|0|0|0.00|1.00
59677|ripencc|RU|isp|False|0|0|0.00|1.00
59682|ripencc|ES|isp|False|0|0|0.00|1.00
59689|ripencc|FR|hosting|False|0|0|0.00|1.00
59692|ripencc|SE|hosting|True|3|3|1.00|0.33
59702|ripencc|SE|isp|False|0|0|0.00|1.00
59707|ripencc|RU|none|False|0|0|0.00|1.00
59713|ripencc|RU|isp|False|0|0|0.00|1.00
59715|ripencc|IT|business|False|0|0|0.00|1.00
59720|ripencc|NO|isp|False|0|0|0.00|1.00
60081|ripencc|DE|business|False|0|0|0.00|1.00
60084|ripencc|IR|none|False|0|0|0.00|1.00
60107|ripencc|NL|none|False|0|0|0.00|1.00
60114|ripencc|SI|business|False|0|0|0.00|1.00
60117|ripencc|AE|hosting|False|0|0|0.00|1.00
60144|ripencc|NL|hosting|False|0|0|0.00|1.00
60164|ripencc|DE|business|False|0|0|0.00|1.00
60167|ripencc|RO|business|False|0|0|0.00|1.00
60169|ripencc|DE|isp|False|0|0|0.00|1.00
60175|ripencc|DE|hosting|False|0|0|0.00|1.00
60193|ripencc|RO|isp|False|0|0|0.00|1.00
60194|ripencc|GB|business|False|0|0|0.00|1.00
60197|ripencc|FR|business|False|0|0|0.00|1.00
60198|ripencc|GB|none|False|0|0|0.00|1.00
60199|ripencc|CH|hosting|False|0|0|0.00|1.00
60202|ripencc|BG|isp|False|0|0|0.00|1.00
60205|ripencc|SE|none|False|0|0|0.00|1.00
60210|ripencc|GB|none|False|0|0|0.00|1.00
60213|ripencc|SE|isp|False|0|0|0.00|1.00
60218|ripencc|CZ|isp|False|0|0|0.00|1.00
60227|ripencc|IT|business|False|0|0|0.00|1.00
60231|ripencc|RO|business|False|0|0|0.00|1.00
60233|ripencc|NL|none|False|0|0|0.00|1.00
60235|ripencc|RO|none|False|0|0|0.00|1.00
60237|ripencc|GB|business|False|0|0|0.00|1.00
60239|ripencc|NL|hosting|False|0|0|0.00|1.00
60241|ripencc|GB|isp|False|0|0|0.00|1.00
60243|ripencc|PL|business|False|0|0|0.00|1.00
60244|ripencc|DK|none|False|0|0|0.00|1.00
60251|ripencc|DE|hosting|False|0|0|0.00|1.00
60266|ripencc|CZ|business|False|0|0|0.00|1.00
60268|ripencc|PS|none|False|0|0|0.00|1.00
60278|ripencc|NO|business|False|0|0|0.00|1.00
60280|ripencc|BY|business|False|0|0|0.00|1.00
60294|ripencc|DE|hosting|False|0|0|0.00|1.00
60300|ripencc|IS|none|False|0|0|0.00|1.00
60311|ripencc|CH|isp|False|0|0|0.00|1.00
60312|ripencc|DE|none|False|0|0|0.00|1.00
60319|ripencc|LU|none|False|0|0|0.00|1.00
60333|ripencc|GB|education|False|0|0|0.00|1.00
60334|ripencc|UA|education|False|0|0|0.00|1.00
60351|ripencc|DE|hosting|False|0|0|0.00|1.00
60362|ripencc|FR|hosting|False|0|0|0.00|1.00
60381|ripencc|GB|none|False|0|0|0.00|1.00
60384|ripencc|CH|business|False|0|0|0.00|1.00
60388|ripencc|RU|business|False|0|0|0.00|1.00
60390|ripencc|CH|none|False|0|0|0.00|1.00
60391|ripencc|LU|business|False|0|0|0.00|1.00
60404|ripencc|NL|hosting|True|3|3|1.00|0.94
60413|ripencc|RU|none|False|0|0|0.00|1.00
60414|ripencc|FI|hosting|True|2|3|1.00|0.50
60421|ripencc|PL|business|False|0|0|0.00|1.00
