#region|date|from1to24|from25to49|from50to74|from75to100
ripencc|20160115|613|359|593|2530
ripencc|20160215|603|374|601|2599
ripencc|20160315|604|359|605|2657
ripencc|20160415|617|359|590|2681
ripencc|20160515|618|369|580|2708
ripencc|20160615|592|368|607|2744
ripencc|20160715|641|375|594|2657
ripencc|20160815|637|371|614|2726
ripencc|20160915|654|377|599|2730
ripencc|20161015|641|381|583|2727
ripencc|20161115|645|380|596|2759
ripencc|20161215|647|394|607|2741
ripencc|20170115|635|386|603|2734
ripencc|20170215|654|404|603|2785
ripencc|20170315|665|414|617|2803
ripencc|20170415|660|385|630|2845
ripencc|20170515|654|391|640|2868
ripencc|20170615|673|402|624|2889
ripencc|20170715|655|393|618|2930
ripencc|20170815|695|393|632|2960
ripencc|20170915|674|374|642|2971
ripencc|20171015|668|408|651|3037
ripencc|20171115|660|438|658|3050
ripencc|20171215|686|421|667|3051
ripencc|20180115|671|425|657|3050
ripencc|20180215|665|451|659|3069
ripencc|20180315|661|451|661|3144
ripencc|20180415|642|455|720|3336
ripencc|20180515|669|460|705|3264
ripencc|20180615|662|455|753|3342
ripencc|20180715|655|456|704|3229
ripencc|20180815|664|466|751|3263
ripencc|20180915|637|477|718|3343
ripencc|20181015|651|489|711|3356
ripencc|20181115|689|484|726|3417
ripencc|20181215|696|487|723|3460
ripencc|20190115|720|494|747|3424
ripencc|20190215|697|499|737|3467
ripencc|20190315|700|494|752|3476
ripencc|20190415|727|521|738|3372
ripencc|20190515|756|493|756|3494
ripencc|20190615|752|496|754|3579
ripencc|20190715|777|492|757|3559
ripencc|20190815|705|485|772|3563
ripencc|20190915|773|498|770|3618
ripencc|20191015|778|571|852|3676
ripencc|20191115|737|530|834|3757
ripencc|20191215|773|532|778|3679
ripencc|20200115|728|540|808|3789
ripencc|20200215|741|536|817|3742
ripencc|20200315|743|542|819|3861
ripencc|20200415|714|539|826|3877
ripencc|20200515|714|529|824|3936
ripencc|20200615|707|539|803|3875
ripencc|20200715|740|526|796|3908
ripencc|20200815|744|521|802|3905
ripencc|20200915|714|532|783|3967
ripencc|20201015|718|558|769|4059
ripencc|20201115|723|525|755|4078
ripencc|20201215|717|572|772|4144
ripencc|20210115|755|557|784|4101
ripencc|20210215|739|557|800|4078
ripencc|20210315|775|557|827|4088
ripencc|20210415|786|556|804|4091
ripencc|20210515|758|556|794|4130
ripencc|20210615|785|535|812|4153
ripencc|20210715|776|557|810|4095
ripencc|20210815|771|552|805|4135
ripencc|20210915|774|528|774|4200
ripencc|20211015|733|616|926|4319
ripencc|20211115|743|585|788|4257
ripencc|20211215|727|524|768|4245
ripencc|20220115|751|563|798|4265
ripencc|20220215|738|584|811|4233
ripencc|20220315|720|578|832|4269
ripencc|20220415|721|567|781|4260
ripencc|20220515|689|544|829|4357
ripencc|20220615|667|536|815|4474
ripencc|20220715|693|556|835|4481
ripencc|20220815|678|536|818|4409
ripencc|20220915|700|543|830|4435
ripencc|20221015|686|538|827|4452
ripencc|20221115|644|510|800|4519
ripencc|20221215|681|517|765|4449
ripencc|20230115|672|537|791|4469
ripencc|20230215|714|558|810|4307
ripencc|20230315|709|535|820|4335
ripencc|20230415|698|526|843|4409
ripencc|20230515|691|531|831|4401
ripencc|20230615|714|561|830|4310
ripencc|20230715|713|528|794|4350
ripencc|20230815|702|543|859|4415
ripencc|20230915|730|527|861|4416
ripencc|20231015|726|532|864|4433
ripencc|20231115|723|529|870|4483
ripencc|20231215|708|513|843|4438
ripencc|20240115|732|511|858|4454
ripencc|20240215|744|516|832|4361
ripencc|20240315|724|524|856|4465
ripencc|20240415|727|539|842|4487
ripencc|20240515|694|548|834|4549
ripencc|20240615|667|536|854|4636
